z,delta_dvch,delta_lcdm,f_dvch,f_lcdm,fsigma8_dvch,fsigma8_lcdm
53.35056649609362,0.025864225188896767,0.023825504124047856,0.9885451027233584,0.9935257069812719,0.019058872230285864,0.019197384422343214
52.85020971982547,0.02610178059595175,0.024045442331353695,0.988543723693808,0.9935264246777726,0.019233895612647725,0.019374613485254242
52.3544592783151,0.02634151781875934,0.024267411141958153,0.9885445831270457,0.9935284422773667,0.019410570195406054,0.019553504547068994
51.86327276518192,0.026583457436703255,0.024491429596180187,0.9885476066272718,0.9935317181603426,0.019588910873220844,0.01973407283491263
51.37660816444272,0.02682762021483405,0.024717516908810057,0.9885527215209489,0.9935362117409591,0.019768932680018763,0.01991633371982324
50.89442384691761,0.027074027105609688,0.024945692470757876,0.988559856834877,0.993541883443009,0.01995065079051911,0.02010030271804255
50.41667856666917,0.027322699250647495,0.025175975850716924,0.9885689432744835,0.9935486946759522,0.020134080521773075,0.02028599549231888
49.94333145747421,0.027573657982492377,0.025408386796841917,0.988579913151562,0.9935566078115637,0.020319237333676556,0.020473427853221683
49.47434202932804,0.027826924826401683,0.02564294523844235,0.9885927003478138,0.9935655861611317,0.02050613683018109,0.02066261576046866
49.00967016498111,0.02808252150214269,0.02587967128769097,0.9886072403122476,0.9935755939531588,0.020694794761205067,0.020853575324264836
48.54927611650726,0.028340469925804124,0.026118585241347695,0.9886234700017199,0.9935865963115771,0.020885227023374548,0.02104632280665423
48.0931205019037,0.028600792211625762,0.026359707582498976,0.9886413278302936,0.9935985592344497,0.02107744966092028,0.021240874622883845
47.64116430172236,0.028863510673842904,0.026603058982312737,0.9886607536587967,0.9936114495731484,0.021271478867414133,0.021437247342780033
47.19336885573214,0.02912864782854324,0.026848660301809175,0.9886816887704715,0.9936252350120109,0.021467330987222605,0.021635457692137802
46.74969585961185,0.02939622639554176,0.02709653259364741,0.9887040758069936,0.9936398840484473,0.021665022516098646,0.021835522554122563
46.31010736167377,0.02966626930027265,0.027346697103928164,0.9887278587426185,0.9936553659734946,0.021864570102574456,0.022037458970684706
45.87456575961726,0.029938799675694586,0.027599175274012715,0.9887529828857917,0.9936716508528128,0.022065990549966812,0.02224128414398723
45.44303379731217,0.030213840864211618,0.02785398874235823,0.9887793948195225,0.9936887095080966,0.02226930081703788,0.02244701543784612
45.01547456161207,0.03049141641961302,0.02811115934636949,0.9888070423610353,0.9937065134989168,0.02247451801905588,0.022654670379184078
44.59185147919669,0.030771550109028756,0.02837070912426734,0.988835874561306,0.9937250351049526,0.022681659429752185,0.022864266659497083
44.172128313443345,0.03105426591489821,0.02863266031697401,0.9888658416760495,0.9937442473086359,0.022890742482646716,0.023075822136334637
43.756269161327396,0.031339588036958584,0.028897035370015183,0.9888968951104311,0.9937641237781691,0.02310178477175745,0.02328935483479289
43.34423845035107,0.031627540894250995,0.02916385693543933,0.9889289874028024,0.9937846388509283,0.023314804053191963,0.023504882949021512
42.936000935500516,0.03191814912714048,0.029433147873754353,0.988962072227281,0.9938057675172345,0.023529818247195442,0.023722424843744136
42.53152169623108,0.032211437599353056,0.029704931255881466,0.9889961043348873,0.9938274854044774,0.023746845438758424,0.023941999055792036
42.130766133480165,0.032507431400033183,0.029979230365126775,0.9890310395223046,0.9938497687616066,0.023965903878850597,0.024163624295652098
41.73369996670753,0.0328061558458167,0.030256068699170628,0.9890668346394728,0.9938725944439483,0.024187011986592215,0.02438731944902815
41.34028923096313,0.03310763648291854,0.030535469972074694,0.9891034475548245,0.9938959398983674,0.02441018835041924,0.024613103578416312
40.95050027398163,0.033411899089241644,0.03081745811630714,0.9891408371084411,0.9939197831487538,0.02463545172893436,0.02484099592469435
40.5642997533038,0.03371896967650387,0.031102057284786173,0.9891789631045543,0.9939441027818282,0.024862821052713875,0.02507101590872521
40.18165463342447,0.0340288744923793,0.03138929185294169,0.989217786312011,0.9939688779332543,0.02509231542633372,0.02530318313297438
39.802532182966665,0.03434164002265863,0.03167918642079565,0.9892572684070922,0.9939940882740644,0.025323954128951595,0.025537517383141955
39.42689997188171,0.03465729299343049,0.03197176581506112,0.9892973719506982,0.9940197139973747,0.02555775661572922,0.02577403862980874
39.05472586867525,0.034975860373278315,0.03226705509126007,0.9893380604010839,0.9940457358053885,0.02579374252017657,0.026012767030096813
38.685978037658685,0.03529736937549373,0.032565079535860235,0.9893792980734238,0.9940721348966883,0.026031931655143472,0.02625372292934466
38.320624936226,0.03562184746031205,0.0328658646684312,0.9894210501008269,0.9940988929537989,0.02627234401382391,0.02649692686279689
37.95863531215549,0.03594932233716619,0.03316943624381986,0.9894632824346663,0.9941259921310184,0.026514999771786184,0.026742399557308637
37.599978200936626,0.03627982196695533,0.03347582025434526,0.9895059618402064,0.9941534150425172,0.026759919288902066,0.02699016193306472
37.24462292312126,0.03661337456433456,0.033785042932013294,0.9895490558422713,0.9941811447506796,0.027007123109936613,0.027240235105313468
36.89253908169929,0.03695000860002564,0.034097130750751235,0.9895925327100311,0.9942091647547157,0.027256631966164766,0.027492640386115978
36.54369655949858,0.03728975280314344,0.034412110428662164,0.9896363614719101,0.994237458979495,0.027508466777827582,0.027747399286109746
36.198065516608686,0.037632636163540435,0.03473000893029969,0.989680511870246,0.9942660117646352,0.02776264865494843,0.028004533516287865
35.855616387828405,0.03797868793417399,0.0350508534689631,0.9897249543295292,0.9942948078538075,0.028019198898495017,0.028264064989793083
35.5163198801367,0.03832793763349209,0.03537467150901297,0.9897696599633988,0.9943238323842744,0.028278139002626115,0.028526015823727203
35.18014697018707,0.03868041504783438,0.03570149076820751,0.9898146005633798,0.9943530708766533,0.02853949065644696,0.02879040834097596
34.847068901824855,0.03903615023385556,0.03603133922005987,0.9898597485485126,0.9943825092248818,0.028803275744638496,0.02905726507204896
