z,E,E2,H,Omega_m,Omega_Lambda,Omega_r,Qtilde,q
0.6713426853707415,1.3666479813283237,1.8677267048687822,94.33971015109418,0.980190390825203,0.8868340433753831,0.0007022706680657578,-0.20515586395763485,-0.21203435231145495
0.6813627254509018,1.373118568980892,1.8854546044801328,94.78637481675098,0.9952028413424782,0.8895324993919748,0.0007192637455464501,-0.2071365045042692,-0.20748172373936136
0.6913827655310621,1.3796183032816858,1.9033466627498377,95.23505147553477,1.0103820959991363,0.8922280033868877,0.0007365633636771717,-0.20912785921594534,-0.20295086970142562
0.7014028056112224,1.386147146802666,1.921403912589172,95.68573754378804,1.025729190403043,0.8949205489990232,0.0007541731869661574,-0.21112995458710432,-0.1984419615876205
0.7114228456913827,1.392705061080447,1.9396273871590914,96.13843036638326,1.0412451600859371,0.8976101301713161,0.000772096901695309,-0.21314281697944698,-0.19395516279441216
0.721442885771543,1.3992920065699583,1.9580181196505806,96.59312721352423,1.0569310403190795,0.9002967411154347,0.0007903382159201967,-0.21516647259369126,-0.1894906305496512
0.7314629258517034,1.4059079427270105,1.976577143422895,97.04982528644554,1.072787866233445,0.9029803763298304,0.0008089008594700581,-0.21720094748124072,-0.18504851202794093
0.7414829659318637,1.4125528280274218,1.995305491968267,97.50852171873292,1.0888166727925026,0.9056610305916637,0.0008277885839477979,-0.21924626753676235,-0.18062894969897303
0.751503006012024,1.4192266199628876,2.0142041988112824,97.96921357603813,1.1050184947087127,0.9083386989396833,0.0008470051627299874,-0.2213024584839306,-0.17623207649123018
0.7615230460921844,1.4259292751387522,2.0332742976977274,98.43189786282807,1.121394366608328,0.9110133766982731,0.0008665543909668671,-0.22336954589292313,-0.17185801903642783
0.7715430861723447,1.4326607492197176,2.0525168223548027,98.89657151863712,1.1379453228285676,0.9136850594404896,0.0008864400855823445,-0.22544755515139916,-0.1675068976259818
0.781563126252505,1.439420997027025,2.071932806682275,99.36323142477555,1.1546723975848265,0.9163537430120082,0.0009066660852739937,-0.22753651148252527,-0.16317882318734067
0.7915831663326653,1.4462099725358757,2.0915232846622183,99.8318744041515,1.1715766248963158,0.9190194235152195,0.0009272362505130565,-0.2296364399325758,-0.15887390280682623
0.8016032064128256,1.4530276288831738,2.1112892902978584,100.3024972218055,1.188659038536249,0.9216820972978915,0.0009481544635444427,-0.2317473653620107,-0.1545922341261614
0.8116232464929859,1.4598739184561278,2.131231857788449,100.7750965910265,1.2059206721863027,0.9243417609735822,0.00096942462838673,-0.23386931246193132,-0.15033390943487024
0.8216432865731462,1.4667487928362801,2.151352021286685,101.24966916948841,1.2233625592300033,0.9269984113856687,0.0009910506708321618,-0.23600230572607428,-0.14609901523256696
0.8316633266533066,1.4736522028940404,2.171650815094458,101.72621156577561,1.2409857329255218,0.929652045630305,0.001013036538446651,-0.23814636946975726,-0.1418876289635591
0.8416833667334669,1.4805840987881655,2.192129273584364,102.20472033934706,1.2587912263411905,0.9323026610424157,0.0010353862005697766,-0.24030152781968503,-0.13769982509890133
0.8517034068136272,1.4875444299624303,2.2127884311122514,102.68519200030657,1.2767800722826443,0.9349502551811005,0.001058103648314786,-0.24246780470313575,-0.13353566934848127
0.8617234468937875,1.4945331452387405,2.233629322217202,103.16762301583026,1.2949533034704577,0.9375948258519798,0.0010811928945685927,-0.2446452238674713,-0.12939522208193888
0.8717434869739479,1.5015501927613983,2.2546529813817924,103.65200980631933,1.3133119523346557,0.9402363710729454,0.0011046579739917787,-0.24683380885360418,-0.12527853932851396
0.8817635270541082,1.50859552007312,2.275860443184688,104.13834875064748,1.3318570511511785,0.9428748890902875,0.0011285029430185946,-0.24903358301077483,-0.1211856679441452
0.8917835671342685,1.515669074139389,2.2972527423025526,104.62663618784202,1.3505896320473305,0.9455103783751576,0.001152731879856956,-0.25124456949555257,-0.11711665245578284
0.9018036072144289,1.5227708013154535,2.3188309133389087,105.11686841480575,1.3695107268552458,0.9481428375989631,0.0011773488844884468,-0.2534667912531498,-0.11307153025141681
0.9118236472945891,1.5299006474476324,2.340595991060685,105.60904169331008,1.3886213673227745,0.9507722656590265,0.0012023580786683192,-0.25570027104101267,-0.10905033219272808
0.9218436873747494,1.537058557833457,2.3625490102090665,106.10315224724354,1.4079225849511192,0.9533986616518023,0.0012277636059254931,-0.2579450314085247,-0.10505308687930603
0.9318637274549098,1.5442444772540287,2.3846910055295685,106.5991962648456,1.4274154110244974,0.9560220248732848,0.001253569631562554,-0.2602010946995399,-0.10107981409774658
0.9418837675350701,1.5514583500405417,2.4070230119105203,107.09716990329859,1.4471008767357774,0.9586423548318596,0.0012797803426557563,-0.26246848306594484,-0.0971305306248259
0.9519038076152304,1.5587001200157626,2.429546064137153,107.5970692846881,1.4669800129731716,0.9612596512156947,0.0013063999480550227,-0.26474721844217747,-0.09320524905080596
0.9619238476953907,1.5659697305785047,2.4522611970881147,108.09889050183419,1.4870538504969704,0.9638739139125242,0.0013334326783839415,-0.2670373225649191,-0.08930397368648979
0.9719438877755511,1.57326712471324,2.475169445703465,108.60262961895495,1.5073234199150352,0.9664851430021496,0.0013608827860397683,-0.2693388169695261,-0.08542670787837137
0.9819639278557114,1.5805922449582552,2.4982718448221775,109.10828266946837,1.5277897515422518,0.9690933387344877,0.001388754545193428,-0.2716517229735718,-0.08157344861258353
0.9919839679358717,1.5879450335013905,2.5215694294217323,109.61584566260099,1.5484538756162227,0.971698501553471,0.0014170522517895124,-0.2739760617008794,-0.0777441869160117
1.002004008016032,1.5953254321446488,2.5450632344475106,110.12531458094512,1.5693168221495697,0.974300632074141,0.001445780223546279,-0.2763118540644021,-0.07393891295699306
1.0120240480961924,1.6027333823181014,2.568754294796821,110.63668538141854,1.590379620918863,0.9768997310777443,0.001474942799955656,-0.2786591207648383,-0.07015760915568547
1.0220440881763526,1.6101688251554864,2.5926436455025996,111.14995400048323,1.6116433016314995,0.9794957995285545,0.0015045443422832371,-0.28101788230904584,-0.06640025476858336
1.032064128256513,1.6176317014372834,2.6167323214948803,111.66511635021567,1.6331088937167668,0.9820888385442784,0.0015345892335682828,-0.28338815898665387,-0.06266682717230443
1.0420841683366733,1.625121951645023,2.6410213577185284,112.18216832205594,1.6547774264338337,0.9846788494057992,0.0015650818786237222,-0.2857699708821238,-0.058957295674415766
1.0521042084168337,1.6326395160050071,2.665511789221064,112.70110578982565,1.6766499289536838,0.9872658335630676,0.0015960267040361516,-0.28816333788371756,-0.055271628667025174
1.062124248496994,1.6401843344301053,2.6902046509099273,113.22192460571017,1.69872743014546,0.9898497926060206,0.0016274281581658329,-0.29056827966019544,-0.05160979133869392
1.0721442885771542,1.6477563465991742,2.715100977757858,113.744620605741,1.7210109587631732,0.992430728283252,0.0016592907111466992,-0.2929848156815046,-0.04797174142000482
1.0821643286573146,1.6553554919691411,2.740201804792397,114.26918961062981,1.7435015434398187,0.9950086424974015,0.0016916188548863503,-0.29541296521825594,-0.044357437063557215
1.0921843687374748,1.6629817097296624,2.765508166895391,114.7956274226386,1.7662002125106568,0.9975835372813724,0.0017244171030660511,-0.29785274732298284,-0.0407668320611122
1.1022044088176353,1.6706349388909598,2.791021099043201,115.32392983164296,1.7891079942317711,1.0001554148199892,0.0017576899911407352,-0.30030418085413907,-0.037199873924818605
1.1122244488977955,1.6783151182716751,2.8167416362192665,115.85409261429373,1.8122259167049144,1.002724277437708,0.0017914420763390038,-0.30276728446833767,-0.03365651115652091
1.122244488977956,1.6860221864711877,2.8426708132730845,116.38611153210609,1.8355550077535427,1.0052901275815684,0.001825677937663125,-0.30524207660769925,-0.030136687099819093
1.1322645290581161,1.6937560819553208,2.868809665160639,116.9199823373758,1.8590962951422176,1.0078529678422175,0.001860402175889034,-0.3077285755237586,-0.026640340113117777
1.1422845691382766,1.7015167430284621,2.8951592268061854,117.45570077125474,1.882850806455308,1.010412800936991,0.0018956194135663366,-0.3102267992650959,-0.023167409707756326
